fill-9.8,Cause Participate Activity,1,['entangle']
fill-9.8,Experience Activity,1,['face']
fill-9.8,Bathe Activity,1,['bathe']
fill-9.8,Decrease Size Activity,1,['trim']
fill-9.8,Describe Relation,1,['cover']
fill-9.8,Prepare Activity,1,['prefill']
fill-9.8,Attack Activity,1,['choke']
fill-9.8,Monetary Transfer Activity,1,['enrich']
fill-9.8,Close Activity,1,['close']
fill-9.8,See Activity,1,['spot']
fill-9.8,Name Activity,1,['anoint']
fill-9.8,Perform Music Activity,1,['cover']
fill-9.8,Cause Contain Relation,1,['plug']
fill-9.8,Defeat Activity,1,['edge']
fill-9.8,Cause Improve Activity,1,['enrich']
fill-9.8,Relate Activity,1,['interweave']
orphan-29.7,Cause Negative Behavior,1,['whore']
orphan-29.7,Privative Allow Activity,1,['outlaw']
orphan-29.7,Recruit Member Activity,1,['recruit']
orphan-29.7,Disable Motion Activity,1,['cripple']
orphan-29.7,Name Activity,1,['knight']
orphan-29.7,Privative Personal Commitment Activity,1,['cuckold']
bulge-47.5.3,Produce Sound Activity,1,['buzz']
bulge-47.5.3,Increase Activity,1,['bulge']
bulge-47.5.3,Behave Activity,1,['bristle']
bulge-47.5.3,Sing Activity,1,['hum']
convert-26.6.2,Exchange Activity,2,"['revert', 'return']"
convert-26.6.2,Change of State,2,"['shift', 'fall']"
convert-26.6.2,Acquire Activity,2,"['take', 'get']"
convert-26.6.2,Winning Activity,1,['take']
convert-26.6.2,Cause Change of State,1,['turn']
convert-26.6.2,Lose Activity,1,['fall']
convert-26.6.2,Cause Return Activity,1,['return']
convert-26.6.2,Change of Location,1,['shift']
convert-26.6.2,Copula,1,['get']
convert-26.6.2,Cause Directed Move Activity,1,['take']
convert-26.6.2,Relational Process,1,['take']
